Date,Asset,Price,Log_Return
2017-04-13,WTI,53.18,0.001317
2017-04-17,WTI,52.65,-0.010016
2017-04-18,WTI,52.41,-0.004569
2017-04-19,WTI,50.44,-0.038313
2017-04-20,WTI,50.27,-0.003376
2017-04-21,WTI,49.62,-0.013015
2017-04-24,WTI,49.23,-0.007891
2017-04-25,WTI,49.56,0.006681
2017-04-26,WTI,49.62,0.00121
2017-04-27,WTI,48.97,-0.013186
2017-04-28,WTI,49.33,0.007325
2017-05-01,WTI,48.84,-0.009983
2017-05-02,WTI,47.66,-0.024457
2017-05-03,WTI,47.82,0.003351
2017-05-04,WTI,45.52,-0.049292
2017-05-05,WTI,46.22,0.015261
2017-05-08,WTI,46.43,0.004533
2017-05-09,WTI,45.88,-0.011916
2017-05-10,WTI,47.33,0.031115
2017-05-11,WTI,47.83,0.010509
2017-05-12,WTI,47.84,0.000209
2017-05-15,WTI,48.85,0.020892
2017-05-16,WTI,48.66,-0.003897
2017-05-17,WTI,49.07,0.008391
2017-05-18,WTI,49.35,0.00569
2017-05-19,WTI,50.33,0.019664
2017-05-22,WTI,50.73,0.007916
2017-05-23,WTI,51.47,0.014482
2017-05-24,WTI,51.36,-0.002139
2017-05-25,WTI,48.9,-0.049082
2017-05-26,WTI,49.8,0.018238
2017-05-30,WTI,49.66,-0.002815
2017-05-31,WTI,48.32,-0.027354
2017-06-01,WTI,48.36,0.000827
2017-06-02,WTI,47.66,-0.014581
2017-06-05,WTI,47.4,-0.00547
2017-06-06,WTI,48.19,0.016529
2017-06-07,WTI,45.72,-0.052616
2017-06-08,WTI,45.64,-0.001751
2017-06-09,WTI,45.83,0.004154
2017-06-12,WTI,46.08,0.00544
2017-06-13,WTI,46.46,0.008213
2017-06-14,WTI,44.73,-0.037947
2017-06-15,WTI,44.46,-0.006055
2017-06-16,WTI,44.74,0.006278
2017-06-19,WTI,44.2,-0.012143
2017-06-20,WTI,43.23,-0.02219
2017-06-21,WTI,42.53,-0.016325
2017-06-22,WTI,42.74,0.004926
2017-06-23,WTI,43.01,0.006297
2017-06-26,WTI,43.38,0.008566
2017-06-27,WTI,44.24,0.019631
2017-06-28,WTI,44.74,0.011239
2017-06-29,WTI,44.93,0.004238
2017-06-30,WTI,46.04,0.024405
2017-07-03,WTI,47.07,0.022125
2017-07-05,WTI,45.13,-0.042089
2017-07-06,WTI,45.52,0.008605
2017-07-07,WTI,44.23,-0.028749
2017-07-10,WTI,44.4,0.003836
2017-07-11,WTI,45.04,0.014312
2017-07-12,WTI,45.49,0.009942
2017-07-13,WTI,46.08,0.012886
2017-07-14,WTI,46.54,0.009933
2017-07-17,WTI,46.02,-0.011236
2017-07-18,WTI,46.4,0.008223
2017-07-19,WTI,47.12,0.015398
2017-07-20,WTI,46.79,-0.007028
2017-07-21,WTI,45.77,-0.022041
2017-07-24,WTI,46.34,0.012377
2017-07-25,WTI,47.89,0.032901
2017-07-26,WTI,48.75,0.017798
2017-07-27,WTI,49.04,0.005931
2017-07-28,WTI,49.71,0.01357
2017-07-31,WTI,50.17,0.009211
2017-08-01,WTI,49.16,-0.020337
2017-08-02,WTI,49.59,0.008709
2017-08-03,WTI,49.03,-0.011357
2017-08-04,WTI,49.58,0.011155
2017-08-07,WTI,49.39,-0.00384
2017-08-08,WTI,49.17,-0.004464
2017-08-09,WTI,49.56,0.0079
2017-08-10,WTI,48.59,-0.019766
2017-08-11,WTI,48.82,0.004722
2017-08-14,WTI,47.59,-0.025517
2017-08-15,WTI,47.55,-0.000841
2017-08-16,WTI,46.78,-0.016326
2017-08-17,WTI,47.09,0.006605
2017-08-18,WTI,48.51,0.029709
2017-08-21,WTI,47.37,-0.023781
2017-08-22,WTI,47.64,0.005684
2017-08-23,WTI,48.41,0.016034
2017-08-24,WTI,47.43,-0.020451
2017-08-25,WTI,47.87,0.009234
2017-08-28,WTI,46.57,-0.027532
2017-08-29,WTI,46.44,-0.002795
2017-08-30,WTI,45.96,-0.01039
2017-08-31,WTI,47.23,0.027258
2017-09-01,WTI,47.29,0.00127
2017-09-05,WTI,48.66,0.028558
2017-09-06,WTI,49.16,0.010223
2017-09-07,WTI,49.09,-0.001425
2017-09-08,WTI,47.48,-0.033347
2017-09-11,WTI,48.07,0.01235
2017-09-12,WTI,48.23,0.003323
2017-09-13,WTI,49.3,0.021943
2017-09-14,WTI,49.89,0.011897
2017-09-15,WTI,49.89,0.0
2017-09-18,WTI,49.91,0.000401
2017-09-19,WTI,49.48,-0.008653
2017-09-20,WTI,50.41,0.018621
2017-09-21,WTI,50.55,0.002773
2017-09-22,WTI,50.66,0.002174
2017-09-25,WTI,52.22,0.030329
2017-09-26,WTI,51.88,-0.006532
2017-09-27,WTI,52.14,0.004999
2017-09-28,WTI,51.56,-0.011186
2017-09-29,WTI,51.67,0.002131
2017-10-02,WTI,50.58,-0.021321
2017-10-03,WTI,50.42,-0.003168
2017-10-04,WTI,49.98,-0.008765
2017-10-05,WTI,50.79,0.016077
2017-10-06,WTI,49.29,-0.029978
2017-10-09,WTI,49.58,0.005866
2017-10-10,WTI,50.92,0.026668
2017-10-11,WTI,51.3,0.007435
2017-10-12,WTI,50.6,-0.013739
2017-10-13,WTI,51.45,0.016659
2017-10-16,WTI,51.87,0.00813
2017-10-17,WTI,51.88,0.000193
2017-10-18,WTI,52.04,0.003079
2017-10-19,WTI,51.29,-0.014517
2017-10-20,WTI,51.47,0.003503
2017-10-23,WTI,51.9,0.00832
2017-10-24,WTI,52.47,0.010923
2017-10-25,WTI,52.18,-0.005542
2017-10-26,WTI,52.64,0.008777
2017-10-27,WTI,53.9,0.023654
2017-10-30,WTI,54.15,0.004627
2017-10-31,WTI,54.38,0.004238
2017-11-01,WTI,54.3,-0.001472
2017-11-02,WTI,54.54,0.00441
2017-11-03,WTI,55.64,0.019968
2017-11-06,WTI,57.35,0.03027
2017-11-07,WTI,57.2,-0.002619
2017-11-08,WTI,56.81,-0.006842
2017-11-09,WTI,57.17,0.006317
2017-11-10,WTI,56.74,-0.00755
2017-11-13,WTI,56.76,0.000352
2017-11-14,WTI,55.7,-0.018852
2017-11-15,WTI,55.33,-0.006665
2017-11-16,WTI,55.14,-0.00344
2017-11-17,WTI,56.55,0.02525
2017-11-20,WTI,56.09,-0.008168
2017-11-21,WTI,56.83,0.013107
2017-11-22,WTI,58.02,0.020723
2017-11-24,WTI,58.95,0.015902
2017-11-27,WTI,58.11,-0.014352
2017-11-28,WTI,57.99,-0.002067
2017-11-29,WTI,57.3,-0.01197
2017-11-30,WTI,57.4,0.001744
2017-12-01,WTI,58.36,0.016586
2017-12-04,WTI,57.47,-0.015368
2017-12-05,WTI,57.62,0.002607
2017-12-06,WTI,55.96,-0.029233
2017-12-07,WTI,56.69,0.012961
2017-12-08,WTI,57.36,0.011749
2017-12-11,WTI,57.99,0.010923
2017-12-12,WTI,57.14,-0.014766
2017-12-13,WTI,56.6,-0.009495
2017-12-14,WTI,57.04,0.007744
2017-12-15,WTI,57.3,0.004548
2017-12-18,WTI,57.16,-0.002446
2017-12-19,WTI,57.46,0.005235
2017-12-20,WTI,58.09,0.010904
2017-12-21,WTI,58.36,0.004637
2017-12-22,WTI,58.47,0.001883
2017-12-26,WTI,59.97,0.025331
2017-12-27,WTI,59.64,-0.005518
2017-12-28,WTI,59.84,0.003348
2017-12-29,WTI,60.42,0.009646
2018-01-02,WTI,60.37,-0.000828
2018-01-03,WTI,61.63,0.020657
2018-01-04,WTI,62.01,0.006147
2018-01-05,WTI,61.44,-0.009235
2018-01-08,WTI,61.73,0.004709
2018-01-09,WTI,62.96,0.01973
2018-01-10,WTI,63.57,0.009642
2018-01-11,WTI,63.8,0.003612
2018-01-12,WTI,64.3,0.007807
2018-01-16,WTI,63.73,-0.008904
2018-01-17,WTI,63.97,0.003759
2018-01-18,WTI,63.95,-0.000313
2018-01-19,WTI,63.37,-0.009111
2018-01-22,WTI,63.49,0.001892
2018-01-23,WTI,64.47,0.015318
2018-01-24,WTI,65.61,0.017528
2018-01-25,WTI,65.51,-0.001525
2018-01-26,WTI,66.14,0.009571
2018-01-29,WTI,65.56,-0.008808
2018-01-30,WTI,64.5,-0.0163
2018-01-31,WTI,64.73,0.00356
2018-02-01,WTI,65.8,0.016395
2018-02-02,WTI,65.45,-0.005333
2018-02-05,WTI,64.15,-0.020062
2018-02-06,WTI,63.39,-0.011918
2018-02-07,WTI,61.79,-0.025565
2018-02-08,WTI,61.15,-0.010412
2018-02-09,WTI,59.2,-0.032408
2018-02-12,WTI,59.29,0.001519
2018-02-13,WTI,59.19,-0.001688
2018-02-14,WTI,60.6,0.023542
2018-02-15,WTI,61.34,0.012137
2018-02-16,WTI,61.68,0.005528
2018-02-20,WTI,61.9,0.00356
2018-02-21,WTI,61.68,-0.00356
2018-02-22,WTI,62.77,0.017518
2018-02-23,WTI,63.55,0.01235
2018-02-26,WTI,63.91,0.005649
2018-02-27,WTI,63.01,-0.014182
2018-02-28,WTI,61.64,-0.021982
2018-03-01,WTI,60.99,-0.010601
2018-03-02,WTI,61.25,0.004254
2018-03-05,WTI,62.57,0.021322
2018-03-06,WTI,62.6,0.000479
2018-03-07,WTI,61.15,-0.023435
2018-03-08,WTI,60.12,-0.016987
2018-03-09,WTI,62.04,0.031437
2018-03-12,WTI,61.36,-0.011021
2018-03-13,WTI,60.71,-0.01065
2018-03-14,WTI,60.96,0.004109
2018-03-15,WTI,61.19,0.003766
2018-03-16,WTI,62.34,0.01862
2018-03-19,WTI,62.06,-0.004502
2018-03-20,WTI,63.4,0.021362
2018-03-21,WTI,65.17,0.027535
2018-03-22,WTI,64.3,-0.01344
2018-03-23,WTI,65.88,0.024275
2018-03-26,WTI,65.55,-0.005022
2018-03-27,WTI,65.25,-0.004587
2018-03-28,WTI,64.38,-0.013423
2018-03-29,WTI,64.94,0.008661
2018-04-02,WTI,63.01,-0.03017
2018-04-03,WTI,63.51,0.007904
2018-04-04,WTI,63.37,-0.002207
2018-04-05,WTI,63.54,0.002679
2018-04-06,WTI,62.06,-0.023568
2018-04-09,WTI,63.42,0.021678
2018-04-10,WTI,65.51,0.032424
2018-04-11,WTI,66.82,0.0198
2018-04-12,WTI,67.07,0.003734
2018-04-13,WTI,67.39,0.00476
2018-04-16,WTI,66.22,-0.017514
2018-04-17,WTI,66.52,0.00452
2018-04-18,WTI,68.47,0.028893
2018-04-19,WTI,68.29,-0.002632
2018-04-20,WTI,68.38,0.001317
2018-04-23,WTI,68.64,0.003795
2018-04-24,WTI,67.7,-0.013789
2018-04-25,WTI,68.05,0.005157
2018-04-26,WTI,68.19,0.002055
2018-04-27,WTI,68.1,-0.001321
2018-04-30,WTI,68.57,0.006878
2018-05-01,WTI,67.25,-0.019438
2018-05-02,WTI,67.93,0.010061
2018-05-03,WTI,68.43,0.007334
2018-05-04,WTI,69.72,0.018676
2018-05-07,WTI,70.73,0.014383
2018-05-08,WTI,69.06,-0.023894
2018-05-09,WTI,71.14,0.029674
2018-05-10,WTI,71.36,0.003088
2018-05-11,WTI,70.7,-0.009292
2018-05-14,WTI,70.96,0.003671
2018-05-15,WTI,71.31,0.00492
2018-05-16,WTI,71.49,0.002521
2018-05-17,WTI,71.49,0.0
2018-05-18,WTI,71.28,-0.002942
2018-05-21,WTI,72.24,0.013378
2018-05-22,WTI,72.13,-0.001524
2018-05-23,WTI,71.84,-0.004029
2018-05-24,WTI,70.71,-0.015854
2018-05-25,WTI,67.88,-0.040846
2018-05-29,WTI,66.73,-0.017087
2018-05-30,WTI,68.21,0.021936
2018-05-31,WTI,67.04,-0.017302
2018-06-01,WTI,65.81,-0.018518
2018-06-04,WTI,64.75,-0.016238
2018-06-05,WTI,65.52,0.011822
2018-06-06,WTI,64.73,-0.012131
2018-06-07,WTI,65.95,0.018672
2018-06-08,WTI,65.74,-0.003189
2018-06-11,WTI,66.1,0.005461
2018-06-12,WTI,66.36,0.003926
2018-06-13,WTI,66.64,0.004211
2018-06-14,WTI,66.89,0.003744
2018-06-15,WTI,65.06,-0.02774
2018-06-18,WTI,65.85,0.01207
2018-06-19,WTI,65.07,-0.011916
2018-06-20,WTI,66.22,0.017519
2018-06-21,WTI,65.54,-0.010322
2018-06-22,WTI,68.58,0.04534
2018-06-25,WTI,68.08,-0.007317
2018-06-26,WTI,70.53,0.035355
2018-06-27,WTI,72.76,0.031128
2018-06-28,WTI,73.45,0.009438
2018-06-29,WTI,74.15,0.009485
2018-07-02,WTI,73.94,-0.002836
2018-07-03,WTI,74.14,0.002701
2018-07-05,WTI,72.94,-0.016318
2018-07-06,WTI,73.8,0.011722
2018-07-09,WTI,73.85,0.000677
2018-07-10,WTI,74.11,0.003514
2018-07-11,WTI,70.38,-0.051641
2018-07-12,WTI,70.33,-0.000711
2018-07-13,WTI,71.01,0.009622
2018-07-16,WTI,68.06,-0.042431
2018-07-17,WTI,68.08,0.000294
2018-07-18,WTI,68.76,0.009939
2018-07-19,WTI,69.46,0.010129
2018-07-20,WTI,70.46,0.014294
2018-07-23,WTI,67.89,-0.037156
2018-07-24,WTI,68.52,0.009237
2018-07-25,WTI,69.3,0.011319
2018-07-26,WTI,69.61,0.004463
2018-07-27,WTI,68.69,-0.013305
2018-07-30,WTI,70.13,0.020747
2018-07-31,WTI,68.76,-0.019728
2018-08-01,WTI,67.66,-0.016127
2018-08-02,WTI,68.96,0.019031
2018-08-03,WTI,68.49,-0.006839
2018-08-06,WTI,69.01,0.007564
2018-08-07,WTI,69.17,0.002316
2018-08-08,WTI,66.94,-0.03277
2018-08-09,WTI,66.81,-0.001944
2018-08-10,WTI,67.63,0.012199
2018-08-13,WTI,67.2,-0.006378
2018-08-14,WTI,67.04,-0.002384
2018-08-15,WTI,65.01,-0.030748
2018-08-16,WTI,65.46,0.006898
2018-08-17,WTI,65.91,0.006851
2018-08-20,WTI,66.43,0.007859
2018-08-21,WTI,67.35,0.013754
2018-08-22,WTI,67.86,0.007544
2018-08-23,WTI,67.83,-0.000442
2018-08-24,WTI,68.72,0.013036
2018-08-27,WTI,68.87,0.00218
2018-08-28,WTI,68.53,-0.004949
2018-08-29,WTI,69.51,0.014199
2018-08-30,WTI,70.25,0.01059
2018-08-31,WTI,69.8,-0.006426
2018-09-04,WTI,69.87,0.001002
2018-09-05,WTI,68.72,-0.016596
2018-09-06,WTI,67.77,-0.013921
2018-09-07,WTI,67.75,-0.000295
2018-09-10,WTI,67.54,-0.003104
2018-09-11,WTI,69.25,0.025003
2018-09-12,WTI,70.37,0.016044
2018-09-13,WTI,68.59,-0.02562
2018-09-14,WTI,68.99,0.005815
2018-09-17,WTI,68.91,-0.00116
2018-09-18,WTI,69.85,0.013549
2018-09-19,WTI,71.12,0.018019
2018-09-20,WTI,70.8,-0.00451
2018-09-21,WTI,70.78,-0.000283
2018-09-24,WTI,72.08,0.0182
2018-09-25,WTI,72.28,0.002771
2018-09-26,WTI,71.57,-0.009871
2018-09-27,WTI,72.12,0.007655
2018-09-28,WTI,73.25,0.015547
2018-10-01,WTI,75.3,0.027602
2018-10-02,WTI,75.23,-0.00093
2018-10-03,WTI,76.41,0.015563
2018-10-04,WTI,74.33,-0.027599
2018-10-05,WTI,74.34,0.000134
2018-10-08,WTI,74.29,-0.000673
2018-10-09,WTI,74.96,0.008978
2018-10-10,WTI,73.17,-0.024169
2018-10-11,WTI,70.97,-0.030528
2018-10-12,WTI,71.34,0.0052
2018-10-15,WTI,71.78,0.006149
2018-10-16,WTI,71.92,0.001948
2018-10-17,WTI,69.75,-0.030637
2018-10-18,WTI,68.65,-0.015896
2018-10-19,WTI,69.12,0.006823
2018-10-22,WTI,69.17,0.000723
2018-10-23,WTI,66.43,-0.040418
2018-10-24,WTI,66.82,0.005854
2018-10-25,WTI,67.33,0.007603
2018-10-26,WTI,67.59,0.003854
2018-10-29,WTI,67.04,-0.008171
2018-10-30,WTI,66.18,-0.012911
2018-10-31,WTI,65.31,-0.013233
2018-11-01,WTI,63.69,-0.025118
2018-11-02,WTI,63.14,-0.008673
2018-11-05,WTI,63.1,-0.000634
2018-11-06,WTI,62.21,-0.014205
2018-11-07,WTI,61.67,-0.008718
2018-11-08,WTI,60.67,-0.016348
2018-11-09,WTI,60.19,-0.007943
2018-11-12,WTI,59.93,-0.004329
2018-11-13,WTI,55.69,-0.073377
2018-11-14,WTI,56.25,0.010005
2018-11-15,WTI,56.46,0.003726
2018-11-16,WTI,56.46,0.0
2018-11-19,WTI,56.76,0.005299
2018-11-20,WTI,53.43,-0.060459
2018-11-21,WTI,54.63,0.022211
2018-11-23,WTI,50.42,-0.080195
2018-11-26,WTI,51.63,0.023715
2018-11-27,WTI,51.56,-0.001357
2018-11-28,WTI,50.29,-0.02494
2018-11-29,WTI,51.45,0.022804
2018-11-30,WTI,50.93,-0.010158
2018-12-03,WTI,52.95,0.038896
2018-12-04,WTI,53.25,0.00565
2018-12-06,WTI,51.49,-0.03361
2018-12-07,WTI,52.61,0.021519
2018-12-10,WTI,51.0,-0.031081
2018-12-11,WTI,51.65,0.012665
2018-12-12,WTI,51.15,-0.009728
2018-12-13,WTI,52.58,0.027573
2018-12-14,WTI,51.2,-0.026596
2018-12-17,WTI,49.88,-0.026119
2018-12-18,WTI,46.24,-0.075775
2018-12-19,WTI,47.2,0.020549
2018-12-20,WTI,45.88,-0.028365
2018-12-21,WTI,45.59,-0.006341
2018-12-24,WTI,42.53,-0.069479
2018-12-26,WTI,46.22,0.083203
2018-12-27,WTI,44.61,-0.035455
2018-12-28,WTI,45.33,0.016011
2018-12-31,WTI,45.41,0.001763
2019-01-02,WTI,46.54,0.02458
2019-01-03,WTI,47.09,0.011748
2019-01-04,WTI,47.96,0.018307
2019-01-07,WTI,48.52,0.011609
2019-01-08,WTI,49.78,0.025637
2019-01-09,WTI,52.36,0.05053
2019-01-10,WTI,52.59,0.004383
2019-01-11,WTI,51.59,-0.019198
2019-01-14,WTI,50.51,-0.021157
2019-01-15,WTI,52.11,0.031186
2019-01-16,WTI,52.31,0.003831
2019-01-17,WTI,52.07,-0.004599
2019-01-18,WTI,53.8,0.032684
2019-01-22,WTI,52.57,-0.023128
2019-01-23,WTI,52.62,0.000951
2019-01-24,WTI,53.13,0.009646
2019-01-25,WTI,53.69,0.010485
2019-01-28,WTI,51.99,-0.032175
2019-01-29,WTI,53.31,0.025073
2019-01-30,WTI,54.23,0.01711
2019-01-31,WTI,53.79,-0.008147
2019-02-01,WTI,55.26,0.026962
2019-02-04,WTI,54.56,-0.012748
2019-02-05,WTI,53.66,-0.016633
2019-02-06,WTI,54.01,0.006501
2019-02-07,WTI,52.64,-0.025693
2019-02-08,WTI,52.72,0.001519
2019-02-11,WTI,52.41,-0.005898
2019-02-12,WTI,53.1,0.013079
2019-02-13,WTI,53.9,0.014954
2019-02-14,WTI,54.41,0.009417
2019-02-15,WTI,55.59,0.021455
2019-02-19,WTI,56.09,0.008954
2019-02-20,WTI,56.92,0.014689
2019-02-21,WTI,56.96,0.000703
2019-02-22,WTI,57.26,0.005253
2019-02-25,WTI,55.48,-0.03158
2019-02-26,WTI,55.5,0.00036
2019-02-27,WTI,56.94,0.025615
2019-02-28,WTI,57.22,0.004905
2019-03-01,WTI,55.8,-0.02513
2019-03-04,WTI,56.59,0.014058
2019-03-05,WTI,56.56,-0.00053
2019-03-06,WTI,56.22,-0.006029
2019-03-07,WTI,56.66,0.007796
2019-03-08,WTI,56.07,-0.010468
2019-03-11,WTI,56.79,0.012759
2019-03-12,WTI,56.87,0.001408
2019-03-13,WTI,58.26,0.024148
2019-03-14,WTI,58.61,0.00599
2019-03-15,WTI,58.52,-0.001537
2019-03-18,WTI,59.09,0.009693
2019-03-19,WTI,59.03,-0.001016
2019-03-20,WTI,59.83,0.013461
2019-03-21,WTI,59.98,0.002504
2019-03-22,WTI,59.04,-0.015796
2019-03-25,WTI,58.82,-0.003733
2019-03-26,WTI,59.94,0.018862
2019-03-27,WTI,59.41,-0.008881
2019-03-28,WTI,59.3,-0.001853
2019-03-29,WTI,60.14,0.014066
2019-04-01,WTI,61.59,0.023824
2019-04-02,WTI,62.58,0.015946
2019-04-03,WTI,62.46,-0.001919
2019-04-04,WTI,62.1,-0.00578
2019-04-05,WTI,63.08,0.015658
2019-04-08,WTI,64.4,0.02071
2019-04-09,WTI,63.98,-0.006543
2019-04-10,WTI,64.61,0.009799
2019-04-11,WTI,63.58,-0.01607
2019-04-12,WTI,63.89,0.004864
2019-04-15,WTI,63.4,-0.007699
2019-04-16,WTI,64.05,0.0102
2019-04-17,WTI,63.76,-0.004538
2019-04-18,WTI,64.0,0.003757
2019-04-22,WTI,65.7,0.026216
2019-04-23,WTI,66.3,0.009091
2019-04-24,WTI,65.89,-0.006203
2019-04-25,WTI,65.21,-0.010374
2019-04-26,WTI,63.3,-0.029728
2019-04-29,WTI,63.5,0.003155
2019-04-30,WTI,63.91,0.006436
2019-05-01,WTI,63.6,-0.004862
2019-05-02,WTI,61.81,-0.028548
2019-05-03,WTI,61.94,0.002101
2019-05-06,WTI,62.25,0.004992
2019-05-07,WTI,61.4,-0.013749
2019-05-08,WTI,62.12,0.011658
2019-05-09,WTI,61.7,-0.006784
2019-05-10,WTI,61.66,-0.000649
2019-05-13,WTI,61.04,-0.010106
2019-05-14,WTI,61.78,0.01205
2019-05-15,WTI,62.02,0.003877
2019-05-16,WTI,62.87,0.013612
2019-05-17,WTI,62.76,-0.001751
2019-05-20,WTI,63.1,0.005403
2019-05-21,WTI,62.99,-0.001745
2019-05-22,WTI,61.42,-0.025241
2019-05-23,WTI,57.91,-0.058845
2019-05-24,WTI,58.63,0.012356
2019-05-28,WTI,59.14,0.008661
2019-05-29,WTI,58.81,-0.005596
2019-05-30,WTI,56.59,-0.03848
2019-05-31,WTI,53.5,-0.056151
2019-06-03,WTI,53.25,-0.004684
2019-06-04,WTI,53.48,0.00431
2019-06-05,WTI,51.68,-0.034237
2019-06-06,WTI,52.59,0.017455
2019-06-07,WTI,53.99,0.026273
2019-06-10,WTI,53.26,-0.013613
2019-06-11,WTI,53.27,0.000188
2019-06-12,WTI,51.14,-0.040806
2019-06-13,WTI,52.28,0.022047
2019-06-14,WTI,52.51,0.00439
2019-06-17,WTI,51.93,-0.011107
2019-06-18,WTI,53.9,0.037234
2019-06-19,WTI,53.76,-0.002601
2019-06-20,WTI,56.65,0.052362
2019-06-21,WTI,57.43,0.013675
2019-06-24,WTI,57.9,0.008151
2019-06-25,WTI,57.83,-0.00121
2019-06-26,WTI,59.38,0.02645
2019-06-27,WTI,59.43,0.000842
2019-06-28,WTI,58.47,-0.016285
2019-07-01,WTI,59.09,0.010548
2019-07-02,WTI,56.25,-0.049256
2019-07-03,WTI,57.34,0.019192
2019-07-05,WTI,57.51,0.00296
2019-07-08,WTI,57.66,0.002605
2019-07-09,WTI,57.83,0.002944
2019-07-10,WTI,60.43,0.043978
2019-07-11,WTI,60.2,-0.003813
2019-07-12,WTI,60.21,0.000166
2019-07-15,WTI,59.58,-0.010518
2019-07-16,WTI,57.62,-0.03345
2019-07-17,WTI,56.78,-0.014686
2019-07-18,WTI,55.3,-0.026411
2019-07-19,WTI,55.63,0.00595
2019-07-22,WTI,56.22,0.01055
2019-07-23,WTI,56.77,0.009735
2019-07-24,WTI,55.88,-0.015801
2019-07-25,WTI,56.02,0.002502
2019-07-26,WTI,56.2,0.003208
2019-07-29,WTI,56.87,0.011851
2019-07-30,WTI,58.05,0.020537
2019-07-31,WTI,58.58,0.009089
2019-08-01,WTI,53.95,-0.082336
2019-08-02,WTI,55.66,0.031204
2019-08-05,WTI,54.69,-0.017581
2019-08-06,WTI,53.63,-0.019572
2019-08-07,WTI,51.09,-0.04852
2019-08-08,WTI,52.54,0.027986
2019-08-09,WTI,54.5,0.036626
2019-08-12,WTI,54.93,0.007859
2019-08-13,WTI,57.1,0.038744
2019-08-14,WTI,55.23,-0.033298
2019-08-15,WTI,54.47,-0.013856
2019-08-16,WTI,54.87,0.007317
2019-08-19,WTI,56.21,0.024128
2019-08-20,WTI,56.34,0.00231
2019-08-21,WTI,55.68,-0.011784
2019-08-22,WTI,55.35,-0.005944
2019-08-23,WTI,54.17,-0.021549
2019-08-26,WTI,53.64,-0.009832
2019-08-27,WTI,54.93,0.023765
2019-08-28,WTI,55.78,0.015356
2019-08-29,WTI,56.71,0.016535
2019-08-30,WTI,55.1,-0.028801
2019-09-03,WTI,53.94,-0.021277
2019-09-04,WTI,56.26,0.042111
2019-09-05,WTI,56.3,0.000711
2019-09-06,WTI,56.52,0.0039
2019-09-09,WTI,57.85,0.023259
2019-09-10,WTI,57.4,-0.007809
2019-09-11,WTI,55.75,-0.029167
2019-09-12,WTI,55.09,-0.011909
2019-09-13,WTI,54.85,-0.004366
2019-09-16,WTI,62.9,0.136944
2019-09-17,WTI,59.34,-0.058263
2019-09-18,WTI,58.11,-0.020946
2019-09-19,WTI,58.13,0.000344
2019-09-20,WTI,58.09,-0.000688
2019-09-23,WTI,58.64,0.009424
2019-09-24,WTI,57.29,-0.023291
2019-09-25,WTI,56.49,-0.014062
2019-09-26,WTI,56.41,-0.001417
2019-09-27,WTI,55.91,-0.008903
2019-09-30,WTI,54.07,-0.033464
2019-10-01,WTI,53.62,-0.008357
2019-10-02,WTI,52.64,-0.018446
2019-10-03,WTI,52.45,-0.003616
2019-10-04,WTI,52.81,0.00684
2019-10-07,WTI,52.75,-0.001137
2019-10-08,WTI,52.63,-0.002277
2019-10-09,WTI,52.59,-0.00076
2019-10-10,WTI,53.55,0.01809
2019-10-11,WTI,54.7,0.021248
2019-10-14,WTI,53.59,-0.020501
2019-10-15,WTI,52.81,-0.014662
2019-10-16,WTI,53.36,0.010361
2019-10-17,WTI,53.93,0.010626
2019-10-18,WTI,53.78,-0.002785
2019-10-21,WTI,53.31,-0.008778
2019-10-22,WTI,54.16,0.015819
2019-10-23,WTI,55.97,0.032873
2019-10-24,WTI,56.23,0.004635
2019-10-25,WTI,56.66,0.007618
2019-10-28,WTI,55.81,-0.015115
2019-10-29,WTI,55.54,-0.00485
2019-10-30,WTI,55.06,-0.00868
2019-10-31,WTI,54.18,-0.016112
2019-11-01,WTI,56.2,0.036605
2019-11-04,WTI,56.54,0.006032
2019-11-05,WTI,57.23,0.01213
2019-11-06,WTI,56.35,-0.015496
2019-11-07,WTI,57.15,0.014097
2019-11-08,WTI,57.24,0.001574
2019-11-11,WTI,56.86,-0.006661
2019-11-12,WTI,56.8,-0.001056
2019-11-13,WTI,57.12,0.005618
2019-11-14,WTI,56.77,-0.006146
2019-11-15,WTI,57.72,0.016596
2019-11-18,WTI,57.05,-0.011676
2019-11-19,WTI,55.21,-0.032784
2019-11-20,WTI,57.11,0.033835
2019-11-21,WTI,58.58,0.025414
2019-11-22,WTI,57.77,-0.013924
2019-11-25,WTI,58.01,0.004146
2019-11-26,WTI,58.41,0.006872
2019-11-27,WTI,58.11,-0.005149
2019-11-29,WTI,55.17,-0.051918
2019-12-02,WTI,55.96,0.014218
2019-12-03,WTI,56.1,0.002499
2019-12-04,WTI,58.43,0.040694
2019-12-05,WTI,58.43,0.0
2019-12-06,WTI,59.2,0.013092
2019-12-09,WTI,59.02,-0.003045
2019-12-10,WTI,59.24,0.003721
2019-12-11,WTI,58.76,-0.008136
2019-12-12,WTI,59.18,0.007122
2019-12-13,WTI,60.07,0.014927
2019-12-16,WTI,60.21,0.002328
2019-12-17,WTI,60.94,0.012051
2019-12-18,WTI,60.93,-0.000164
2019-12-19,WTI,61.22,0.004748
2019-12-20,WTI,60.44,-0.012823
2019-12-23,WTI,60.52,0.001323
2019-12-24,WTI,61.11,0.009702
2019-12-26,WTI,61.68,0.009284
2019-12-27,WTI,61.72,0.000648
2019-12-30,WTI,61.68,-0.000648
2019-12-31,WTI,61.06,-0.010103
